1	0.6935581638372561	0.4613208618282795	0.4963127043766752	0.8314922130154849	0.9386726851480509	0.9641855764216185	0.9755126002422622	0.9833400558333315	0.9893132092991819	
0.6697914521041968	0.47580073730342165	0.4587230084585004	0.462575638133995	0.6679054966251449	0.8501522141695019	0.918146965389615	0.9557457935924755	0.9650313953361538	0.9733970768548385	
0.43455370534311716	0.915490051014423	0.45539389825402915	0.44854571570301477	0.5385196070689667	0.7442440160879242	0.8643614743042292	0.920422598918362	0.935483904014803	0.9562884940220505	
0.9098390191625931	0.9991510933862484	0.44864707544182303	0.4487547473746749	0.9968898379913713	0.6360670960350016	0.8002356913502913	0.8655056591508721	0.9153752391983795	0.9293169028223006	
1	0.9952363319495191	0.44417328359943375	0.44177908667370985	0.4442354603852461	0.9979033675251936	0.6527068964900864	0.8081105064433799	0.8591160041499261	0.9186677670460325	
0.4970551163839219	0.9999217557669347	0.7590239049131208	0.4493390613558145	0.45806509289574426	0.43082344684691315	0.9975994637969656	0.7430177583201513	0.7766482705644571	0.8635019384615918	
0.967262613235446	0.9996862038668245	0.9632803489488517	0.9952700508239299	0.4935788324688378	0.47408753222288913	0.5414382425490982	0.9989388514400817	0.7410482173381854	0.8088389287856023	
0.9264215485587596	0.4600583962753629	0.9522171920422641	0.5046732501962838	0.47606628635215237	0.454488905523037	0.5578057304909281	0.6154404291592253	0.9990236221798027	0.7419464094456445	
0.956068614594128	0.9968501779503928	0.7903225926616757	0.8014400976520757	0.45766486473818696	0.47240232146792677	0.5192894301224318	0.5056463686401653	0.6522493273720609	0.9985618596593496	
0.7386469201719348	0.9950045582468509	0.8606025414003098	0.7738728486427371	0.822394321561841	0.4583506280277899	0.49308131925378385	0.46317656963549997	0.6468678943823615	0.7075812136273154	
